ID,region,ownd,kids,inc,sex,wlth,hv,incmed,incavg,low,npro,gifdol,gifl,gifr,mdon,lag,gifa,donr,damt
2188,ter1,1,1,4,0,8,179,53,53,8,71,94,42,28,23,5,25.76,1,15
2189,ter2,1,2,3,1,7,120,30,54,17,93,211,15,15,15,6,11.55,1,15
2190,ter4,1,2,7,0,7,364,107,127,1,64,131,4,4,25,11,3.14,0,0
2191,ter4,1,4,4,1,9,324,69,81,0,36,91,13,10,24,7,8.04,0,0
2192,ter5,1,3,6,0,9,145,22,40,28,83,124,5,6,20,5,4.59,0,0
2193,ter2,1,0,4,1,9,186,23,40,21,35,86,5,5,16,19,4.85,1,12
2194,ter1,1,1,3,1,5,172,47,47,10,87,117,6,5,17,5,4.21,0,0
2195,ter2,1,0,1,1,8,141,30,43,26,54,105,15,16,19,7,14.31,1,13
2197,ter5,1,3,4,0,4,121,32,35,17,87,83,15,8,22,5,7.4,0,0
2199,ter5,1,2,4,1,9,197,84,84,3,114,232,17,20,23,5,8.29,1,14
2200,ter3,1,0,4,1,6,167,30,44,6,97,162,5,3,23,7,6.76,1,14
2201,ter1,1,0,4,1,8,164,31,50,20,120,177,19,17,11,6,7.74,1,14
2202,ter5,1,1,2,1,5,90,8,23,68,75,160,160,29,13,4,24.48,0,0
2203,ter4,1,4,5,1,7,157,34,39,10,25,58,4,2,22,31,4.16,0,0
2204,ter3,1,2,4,0,7,184,56,60,4,94,126,7,5,20,3,4.41,1,15
2205,ter3,1,4,5,0,8,214,65,66,2,49,74,32,28,20,4,23.52,0,0
2206,ter2,1,0,3,1,4,348,150,150,0,125,245,25,24,13,4,15.98,1,16
2208,ter2,1,1,5,1,8,172,45,45,6,80,188,36,32,12,6,11.92,1,15
2209,ter4,1,1,5,1,3,202,57,69,3,59,76,14,11,26,7,13.34,0,0
2210,ter1,1,0,2,0,8,289,34,62,10,59,94,57,48,19,4,18.17,1,18
2211,ter1,1,0,4,1,0,124,30,42,10,142,193,26,30,14,6,10.44,0,0
2212,ter2,1,3,3,1,6,137,32,32,18,74,138,44,27,19,6,16.49,1,15
2213,ter2,1,3,5,0,9,157,58,58,4,84,102,21,13,17,4,10.29,1,17
2214,ter1,1,3,4,1,6,177,42,42,18,94,135,5,4,14,5,4.54,1,12
2216,ter2,1,0,3,1,8,202,39,61,5,112,332,112,48,26,4,16.31,1,17
2217,ter5,0,3,4,1,9,249,58,68,2,57,111,16,6,20,5,10.9,0,0
2218,ter1,1,1,2,1,8,277,74,88,10,55,75,15,10,17,15,8.92,0,0
2220,ter5,1,2,3,1,8,132,26,51,38,24,56,21,14,16,5,16.93,0,0
2221,ter5,1,0,4,1,7,136,31,35,23,92,102,21,28,15,15,16.35,1,16
2222,ter2,1,2,1,1,8,181,20,48,23,47,71,8,6,23,10,7.95,0,0
2223,ter5,1,0,4,1,7,216,41,48,18,101,255,11,6,24,12,5.83,1,15
2224,ter2,1,3,5,1,8,301,132,132,1,43,70,11,13,17,4,7.46,1,15
2225,ter2,1,1,4,1,9,212,30,54,8,58,89,12,9,21,7,5.96,1,12
2227,ter2,1,0,4,0,7,137,62,62,7,18,113,113,24,17,5,23.09,1,18
2228,ter2,1,0,2,0,0,222,36,86,7,78,99,22,14,14,7,18.23,0,0
2229,ter2,1,0,4,0,9,146,45,45,11,67,120,21,13,20,5,9.38,1,15
2230,ter2,1,0,5,1,8,113,24,27,27,55,75,6,3,20,8,3.41,1,14
2233,ter5,1,0,5,1,9,145,36,41,11,62,93,19,28,14,5,19.09,1,15
2234,ter4,0,4,5,0,9,148,35,44,7,109,210,12,9,38,5,6.45,0,0
2235,ter2,1,0,2,0,9,114,16,19,38,52,79,8,6,19,6,4.61,1,13
2236,ter2,1,3,4,1,8,172,30,54,14,52,90,10,6,19,6,9.62,1,13
2237,ter1,1,0,4,1,8,161,52,74,3,90,136,13,17,21,5,8.99,1,14
2238,ter2,1,4,2,1,4,206,48,52,17,67,105,16,7,19,5,7.63,0,0
2239,ter2,1,2,4,1,9,146,36,44,19,37,59,16,9,15,7,6.96,0,0
2240,ter2,1,3,5,1,5,104,15,28,43,37,134,134,76,19,6,24.53,0,0
2242,ter4,1,0,4,1,8,150,35,68,14,80,80,15,15,16,6,12.05,1,16
2243,ter2,1,2,5,1,6,313,108,116,0,118,219,35,23,13,7,17.59,1,16
2247,ter3,1,2,4,1,1,108,14,21,32,111,295,22,32,26,5,14.86,0,0
2248,ter5,1,0,2,1,5,108,24,32,17,23,80,80,34,24,8,23.33,0,0
2251,ter3,1,5,4,0,7,152,53,53,7,31,67,17,8,12,3,12.74,0,0
2253,ter5,1,4,2,1,9,90,25,34,20,44,60,15,8,13,20,17.43,0,0
2254,ter1,1,1,4,0,6,121,14,26,43,36,60,30,25,17,3,13.56,1,15
2255,ter4,1,3,5,0,8,237,68,68,5,95,166,14,13,17,5,6.68,0,0
2258,ter5,1,2,1,1,2,113,14,22,32,43,56,34,9,23,6,12.49,0,0
2260,ter5,1,2,5,0,9,183,26,84,12,109,220,38,31,15,11,14.15,0,0
2262,ter5,1,0,3,1,6,147,30,39,14,63,113,42,37,22,10,12.51,1,15
2263,ter4,1,2,2,1,7,123,31,38,22,15,41,17,20,18,7,14.38,0,0
2264,ter1,1,2,4,1,8,146,27,28,18,89,132,10,6,15,16,5.18,1,12
2265,ter2,1,2,4,0,5,241,36,49,8,34,58,17,9,15,3,13.01,0,0
2266,ter2,1,0,4,1,4,108,15,28,38,9,34,14,9,19,10,4.9,1,13
2269,ter3,1,2,7,1,9,272,44,58,8,14,55,38,28,16,7,21.53,0,0
2271,ter2,1,4,5,1,8,167,42,58,9,90,164,14,11,20,10,9.66,0,0
2272,ter2,1,3,4,1,7,131,43,47,7,54,81,16,15,22,7,7.61,1,13
2273,ter1,1,1,4,1,7,147,30,47,29,79,159,9,7,13,8,6.61,1,15
2274,ter1,1,3,4,1,9,253,37,52,10,102,251,21,13,20,4,12.24,0,0
2275,ter1,1,1,4,0,9,136,38,59,11,82,187,6,4,15,10,4.62,0,0
2276,ter5,0,4,3,0,8,193,30,47,7,81,144,8,7,12,6,7.87,0,0
2277,ter2,0,0,4,1,9,141,39,42,14,101,172,7,4,23,4,6.87,1,12
2278,ter5,1,2,5,1,2,221,37,65,6,15,46,12,19,23,4,13.06,0,0
2279,ter5,1,4,6,0,6,253,66,66,5,57,78,6,7,22,4,6.74,0,0
2280,ter5,1,0,4,1,5,170,42,48,6,59,85,5,10,21,5,7.31,1,13
2282,ter3,1,0,4,1,8,192,33,46,10,96,175,11,7,19,14,8.25,1,14
2283,ter2,1,0,5,1,9,108,28,31,34,77,145,9,10,20,6,5.31,1,16
2284,ter5,0,3,2,0,9,234,43,49,3,20,48,11,10,7,7,8.17,0,0
2285,ter5,1,0,4,0,9,143,34,58,14,67,99,9,8,27,9,4.23,0,0
2286,ter3,1,3,1,0,8,183,74,74,2,29,57,19,18,23,7,10.34,0,0
2287,ter3,1,0,4,1,9,207,35,55,11,89,136,6,5,22,7,6.03,1,15
2289,ter2,1,3,6,0,8,228,31,66,17,26,69,26,25,17,3,14.94,0,0
2290,ter1,1,2,4,1,8,138,32,46,14,90,86,38,20,13,7,9.83,1,13
2291,ter1,1,2,4,1,8,242,73,73,4,96,118,14,14,22,7,11.6,1,14
2292,ter1,1,2,4,0,8,327,121,121,0,58,115,18,7,21,6,7.56,1,14
2293,ter2,1,1,4,0,8,314,147,147,0,84,111,19,17,14,5,11.12,1,14
2294,ter4,1,2,6,1,4,234,46,55,5,71,76,41,25,23,8,12.84,0,0
2295,ter5,1,2,3,1,6,135,18,37,46,88,161,16,8,16,4,18.16,0,0
2296,ter1,1,0,4,1,8,160,42,61,12,79,221,5,6,14,5,4.16,1,13
2298,ter5,1,2,5,1,9,144,34,34,17,20,45,42,23,19,3,10.67,0,0
2300,ter3,1,3,4,1,8,222,31,50,7,58,78,8,8,16,25,4.69,0,0
2301,ter1,1,0,3,1,9,137,24,40,31,103,115,23,13,18,5,13.71,1,14
2302,ter3,1,0,2,0,5,308,35,93,1,96,139,10,13,19,5,15.85,0,0
2303,ter2,1,3,4,0,9,171,33,37,11,71,119,31,13,20,5,10.33,1,12
2304,ter1,1,0,3,1,8,206,69,69,2,59,92,8,6,37,6,4.75,1,13
2306,ter4,1,2,6,0,9,120,25,31,18,94,162,11,7,17,5,7.73,0,0
2307,ter5,1,1,4,0,7,132,24,34,20,66,102,26,12,15,3,12.24,0,0
2308,ter1,1,2,2,1,8,163,36,55,5,32,55,6,6,16,5,6.84,0,0
2310,ter2,1,0,4,1,8,191,53,53,10,27,64,9,11,21,8,6.43,1,13
2311,ter4,1,2,1,1,9,120,48,48,2,19,50,18,16,12,6,12.73,0,0
2312,ter2,1,0,7,0,5,252,38,66,12,72,110,42,19,13,7,13.65,1,15
2314,ter1,1,2,4,1,8,229,73,73,1,46,55,18,20,22,4,13.47,1,13
2315,ter5,1,2,4,1,8,306,65,65,9,110,256,21,20,17,14,10.5,0,0
2316,ter3,1,0,5,0,9,117,18,38,34,91,133,32,42,13,12,9.42,0,0
2317,ter5,0,2,3,1,8,61,7,20,43,63,98,34,22,25,3,19.21,0,0
2319,ter2,0,0,4,1,8,186,37,41,15,41,77,14,18,16,5,6.29,1,19
2320,ter1,1,2,5,1,4,110,17,36,26,58,106,13,8,8,5,7.67,0,0
2321,ter5,1,2,4,1,6,287,116,116,0,98,195,50,30,8,5,21.09,1,17
2322,ter5,1,1,6,0,8,93,26,26,36,46,75,5,5,20,7,4.78,0,0
2324,ter4,1,4,3,1,9,114,17,45,24,81,139,26,23,13,14,12.67,0,0
2327,ter4,1,2,4,0,7,206,27,46,16,83,157,13,9,14,6,6.61,0,0
2328,ter1,1,2,2,1,8,127,57,57,9,57,111,12,6,20,10,11.1,0,0
2330,ter1,1,2,5,1,9,175,38,49,7,51,60,42,14,15,11,7.89,0,0
2331,ter2,0,2,4,1,0,222,53,57,3,50,65,21,14,14,16,14.15,0,0
2332,ter1,1,0,6,1,8,161,34,34,20,94,270,16,8,17,13,11.95,1,15
2333,ter2,1,0,4,0,4,102,31,31,21,77,102,35,15,13,9,11.45,1,14
2337,ter5,1,0,4,0,8,191,38,52,7,85,161,12,7,16,4,11.23,1,13
2338,ter1,1,2,2,1,9,172,35,47,3,29,54,12,11,13,7,4.9,0,0
2339,ter5,1,2,5,0,9,69,36,36,23,88,137,27,11,16,7,11.78,0,0
2340,ter1,0,2,2,0,9,111,25,31,16,50,61,15,9,16,20,7.24,0,0
2341,ter5,0,0,4,1,8,131,49,49,3,108,168,16,14,14,6,13.49,1,13
2342,ter2,1,1,5,0,9,159,48,53,10,68,128,5,4,22,3,8.58,1,13
2344,ter4,1,2,4,0,8,243,37,69,11,66,75,37,21,28,3,21.84,0,0
2345,ter4,1,2,4,1,8,127,36,38,22,53,84,45,37,19,9,17.84,0,0
2346,ter4,1,0,4,1,6,129,27,36,37,104,130,12,5,8,10,9.22,1,18
2348,ter4,1,3,1,1,5,165,36,64,9,45,71,16,15,17,22,12.13,0,0
2349,ter5,1,2,4,1,8,240,66,77,4,102,447,14,9,13,4,8.77,1,14
2350,ter1,1,0,5,0,8,108,30,30,32,33,70,6,4,15,11,6.82,1,13
2351,ter2,1,2,4,0,8,117,13,22,43,82,165,20,13,13,5,12.3,1,14
2352,ter4,1,3,4,1,1,177,29,61,14,40,63,4,2,18,7,6.35,0,0
2353,ter4,1,4,2,0,9,210,45,71,2,23,62,15,16,17,3,9.4,0,0
2355,ter4,1,5,2,1,9,78,31,31,24,64,76,24,13,16,6,11.52,0,0
2356,ter2,1,1,4,1,8,79,12,23,74,27,62,15,7,21,6,11.39,1,14
2357,ter2,1,3,4,1,8,236,26,47,14,27,65,7,4,13,7,4.87,1,11
2358,ter5,1,2,2,0,0,107,15,33,27,105,160,41,22,18,18,17.22,0,0
2359,ter1,1,0,6,0,9,132,34,44,13,54,164,6,3,21,5,5.2,1,14
2360,ter1,1,0,4,1,8,131,56,56,4,32,65,10,32,15,6,14.27,1,14
2361,ter4,1,0,2,0,8,199,20,61,12,70,116,64,29,23,5,17.09,1,16
2362,ter1,1,3,4,1,9,104,13,33,30,43,88,23,20,18,5,4.05,0,0
2363,ter5,0,3,1,1,6,207,71,71,7,39,80,10,6,13,5,5.99,0,0
2364,ter2,1,2,4,0,8,142,64,64,18,76,114,22,13,17,17,10.47,1,14
2366,ter5,0,2,7,1,8,522,193,193,0,49,79,52,37,20,8,25.21,0,0
2369,ter5,1,3,3,1,7,209,54,60,4,59,117,6,7,21,6,5.68,0,0
2370,ter5,1,0,2,1,6,83,22,28,32,83,102,7,3,21,3,4.28,1,13
2371,ter4,1,2,3,0,6,181,61,61,3,40,61,13,14,33,6,11.48,0,0
2372,ter2,1,2,2,0,8,231,47,50,4,49,62,5,5,19,7,4.32,0,0
2373,ter4,1,3,2,0,5,99,26,33,23,11,58,28,58,23,4,16.32,0,0
2376,ter3,0,5,6,1,7,213,31,64,9,60,88,24,13,19,7,17.44,0,0
2377,ter1,1,0,6,1,9,112,29,62,10,42,77,14,14,23,7,7.03,1,14
2379,ter2,1,3,5,1,8,126,33,45,10,51,74,31,17,22,14,10.87,0,0
2381,ter3,1,4,1,0,9,204,103,103,1,114,194,15,8,20,6,15.06,0,0
2383,ter1,1,3,4,1,8,243,86,86,0,55,77,27,32,11,6,24.25,1,14
2384,ter2,1,2,3,1,8,118,40,40,20,87,113,15,13,22,6,17,0,0
2386,ter5,1,4,4,1,8,201,44,50,3,21,42,8,8,16,3,6.91,0,0
2387,ter1,1,1,4,1,8,357,153,153,0,59,63,9,5,22,6,6.36,1,13
2388,ter1,1,2,4,1,9,190,47,68,8,125,209,16,23,22,7,13.31,1,14
2389,ter1,1,3,3,1,8,208,50,73,1,74,138,10,8,13,12,5.04,0,0
2390,ter4,1,0,5,1,8,125,45,45,12,61,70,25,21,16,7,15.3,1,17
2391,ter1,1,0,4,0,5,234,42,44,8,19,73,73,27,24,4,30.7,1,16
2392,ter4,1,0,2,0,8,177,45,53,4,63,117,19,11,20,6,12.98,1,15
2393,ter5,1,3,5,1,8,133,19,29,36,10,40,21,16,19,9,11.69,0,0
2394,ter3,0,2,4,1,8,179,54,54,7,29,57,13,7,16,26,7.46,0,0
2395,ter5,1,0,4,0,9,150,29,45,21,24,46,10,10,14,17,7.82,1,12
2396,ter5,1,0,5,0,3,118,19,37,18,59,124,17,10,13,7,7.24,0,0
2397,ter2,1,3,6,0,8,115,21,29,29,64,83,13,19,17,5,12.4,0,0
2398,ter4,1,0,6,0,4,296,55,78,1,23,45,19,25,10,5,6.8,0,0
2399,ter5,1,3,5,1,8,205,73,73,8,71,173,16,10,12,13,13.22,0,0
2400,ter2,1,2,5,0,1,103,18,39,38,34,60,5,4,18,4,4.41,0,0
2401,ter2,1,0,6,0,5,150,63,63,17,123,305,15,11,19,7,13.56,1,15
2402,ter4,1,0,4,1,5,144,27,51,19,49,87,12,16,23,6,6.49,1,16
2403,ter5,0,0,2,1,8,77,21,25,67,23,101,101,30,23,5,24.32,0,0
2404,ter1,1,0,6,1,7,241,42,81,3,39,52,20,8,19,7,15.15,1,15
2406,ter4,1,0,2,1,8,117,21,29,26,84,105,9,11,21,9,7.28,0,0
2407,ter2,1,4,7,1,2,129,17,42,25,78,100,8,8,15,11,7.9,0,0
2408,ter1,1,1,4,1,8,131,25,37,17,48,67,12,7,21,3,11.72,1,12
2410,ter2,1,1,5,1,9,83,17,25,36,23,56,25,18,20,4,8.4,0,0
2411,ter4,1,2,5,0,9,88,29,34,24,62,116,4,3,22,8,4.24,0,0
2412,ter1,1,1,3,0,6,215,45,69,2,112,222,48,21,28,16,21.4,0,0
2413,ter4,1,3,4,1,9,59,14,15,53,64,113,7,5,20,12,5.44,0,0
2414,ter4,1,4,3,1,8,192,16,45,16,70,92,18,13,14,8,8.67,0,0
2415,ter2,1,0,7,0,8,159,29,47,14,97,233,15,8,23,3,7.83,1,15
2416,ter2,1,2,4,1,7,232,102,102,2,61,78,14,20,13,10,10.99,0,0
2419,ter2,1,3,6,1,9,186,30,56,11,60,76,22,23,22,4,11.19,0,0
2420,ter2,1,1,4,1,6,290,77,91,0,72,107,57,49,17,6,29.92,1,18
2421,ter1,1,0,5,1,9,124,23,32,35,78,113,13,7,16,4,9.28,1,14
2422,ter4,1,1,4,1,7,248,31,62,6,124,297,17,26,19,8,9.9,1,18
2424,ter4,1,2,4,0,5,121,14,37,53,26,58,18,27,7,9,7.33,0,0
2426,ter3,0,2,4,1,8,168,48,49,12,59,86,11,10,15,12,4.71,0,0
2427,ter5,1,1,6,0,8,246,89,89,3,93,192,192,33,20,6,29.04,0,0
2428,ter1,1,3,7,1,6,101,17,25,31,88,226,38,15,13,6,28.56,0,0
2429,ter4,1,0,4,1,7,300,99,101,0,103,202,15,12,22,7,8.24,1,20
2430,ter5,1,5,4,0,8,151,25,36,18,23,60,13,12,18,6,7.52,0,0
2431,ter2,1,2,4,1,9,234,32,49,7,22,61,40,61,24,4,33.25,1,14
2432,ter2,1,5,6,0,9,190,35,60,23,70,101,21,17,21,6,18.97,0,0
2433,ter3,1,1,6,1,9,113,56,56,13,62,100,25,21,15,5,11.02,0,0
2435,ter1,1,1,2,1,9,145,29,51,22,47,71,12,8,25,8,6.81,0,0
2437,ter5,1,5,2,0,2,115,17,40,29,104,189,19,11,23,5,10.9,0,0
2438,ter2,1,3,4,1,4,138,40,44,4,33,56,18,15,22,3,14.45,1,13
2439,ter3,1,4,4,0,9,162,46,57,3,56,86,22,14,19,11,22.32,0,0
2440,ter3,1,2,1,1,8,193,38,45,9,24,51,51,16,14,8,14.8,0,0
2441,ter1,1,2,2,1,5,278,52,69,2,51,77,14,12,23,4,10.36,0,0
2442,ter2,1,1,5,1,6,162,24,32,19,88,184,5,4,14,6,4.15,1,12
2444,ter2,1,0,5,1,8,177,53,58,4,41,70,43,35,37,7,17.52,1,17
2445,ter5,1,1,2,0,8,241,93,93,2,62,74,22,37,16,6,19.82,0,0
2447,ter2,1,2,3,1,9,195,56,60,1,67,121,25,15,12,7,17.21,0,0
2449,ter4,1,2,4,0,8,132,37,37,16,47,80,9,10,23,4,10.06,1,15
2453,ter2,1,1,4,1,9,165,22,44,29,32,64,64,21,20,6,28.91,1,21
2454,ter2,1,0,4,1,3,185,71,71,5,50,81,27,23,14,6,14.45,1,15
2455,ter3,0,3,5,1,3,409,92,99,0,53,80,17,15,23,4,7.64,0,0
2456,ter4,1,2,4,0,1,219,39,50,11,67,129,15,6,11,4,11.85,0,0
2458,ter2,1,3,4,1,9,277,97,97,0,77,141,20,23,23,3,14.5,1,17
2460,ter5,1,0,3,1,9,183,105,105,1,82,127,21,21,17,5,11.81,1,15
2461,ter2,0,0,5,1,9,208,39,62,10,27,58,7,4,23,4,4.48,0,0
2462,ter1,1,0,2,0,8,211,44,55,10,91,208,13,16,14,8,9.69,1,13
2463,ter2,1,3,5,0,9,332,39,83,4,75,75,15,11,20,3,11.63,0,0
2464,ter1,1,0,4,0,4,229,30,64,4,74,169,10,6,13,12,7.58,1,15
2465,ter5,0,1,4,0,8,182,57,83,4,22,31,27,12,11,5,14.23,0,0
2466,ter3,1,0,5,0,9,133,65,65,10,93,231,59,36,23,4,20.86,1,18
2467,ter5,1,5,4,1,8,273,42,62,16,29,55,10,10,19,9,6.11,0,0
2469,ter1,1,1,5,1,8,291,82,82,4,36,57,26,18,21,3,11.47,0,0
2470,ter5,1,5,5,0,8,211,75,75,2,131,334,16,19,12,22,9,0,0
2471,ter1,1,2,4,1,9,176,34,65,11,49,72,19,26,15,3,8.83,1,14
2472,ter1,1,3,4,1,8,164,73,73,3,32,55,18,22,11,13,14.02,0,0
2474,ter1,1,0,5,0,9,251,48,83,5,12,49,15,12,22,8,9.22,1,15
2475,ter2,1,2,5,0,5,392,88,88,2,92,183,12,7,16,6,7.88,1,13
2476,ter2,0,3,5,1,8,236,96,96,1,80,130,81,57,14,5,14.88,0,0
2477,ter2,1,3,4,1,8,197,63,76,1,70,137,25,32,21,5,18.39,1,14
2479,ter3,1,0,4,1,9,165,29,51,24,47,70,12,9,22,11,11.37,1,14
2481,ter1,1,2,4,1,8,179,43,48,4,48,95,4,3,21,3,3.25,1,10
2483,ter2,1,3,5,0,9,118,38,38,14,80,169,8,5,20,5,9.45,1,12
2484,ter1,1,5,7,1,8,139,20,32,34,10,37,4,6,15,3,5.57,0,0
2485,ter5,1,2,3,1,9,201,52,68,6,28,49,29,46,18,11,14.4,0,0
2486,ter5,1,2,5,0,0,144,25,52,23,97,134,11,8,14,9,7.34,0,0
2487,ter5,1,1,4,1,6,166,28,41,21,97,304,18,27,10,6,17.13,0,0
2488,ter2,1,0,5,1,2,220,101,101,1,30,58,8,14,22,4,8.84,1,14
2489,ter3,1,3,4,1,3,149,54,54,3,98,180,31,20,12,7,12.75,0,0
2490,ter2,1,2,2,1,3,153,38,60,3,33,65,38,24,19,8,13.97,0,0
2492,ter5,1,3,4,0,1,174,38,60,8,54,63,19,17,19,5,9.89,0,0
2494,ter2,0,0,4,0,9,125,20,54,10,66,108,5,5,15,4,6.27,1,11
2495,ter5,1,3,6,1,8,263,94,94,4,58,75,4,3,12,5,3.83,0,0
2496,ter5,1,2,4,1,8,93,13,23,30,70,107,21,22,13,8,15.66,0,0
2497,ter5,1,0,5,0,8,172,31,48,15,97,96,57,29,16,3,21.31,1,19
2498,ter5,0,2,4,1,1,138,16,37,21,88,122,28,19,17,7,10.47,0,0
2499,ter3,1,2,3,0,0,136,20,42,29,15,59,11,13,28,10,6.35,0,0
2500,ter2,1,0,4,1,4,117,15,29,20,116,274,32,22,22,4,12.22,1,15
2502,ter4,1,4,6,1,2,200,39,51,7,67,138,16,20,14,7,10.58,0,0
2503,ter2,1,2,1,0,8,194,49,49,4,8,33,12,13,22,6,10.65,0,0
2505,ter5,1,3,4,1,8,199,17,60,27,87,203,16,14,12,8,10.27,0,0
2506,ter3,1,0,4,0,8,270,45,70,7,65,147,147,46,20,8,24.72,1,17
2508,ter2,0,4,7,0,9,151,24,39,18,14,44,5,3,12,3,7.14,0,0
2509,ter1,1,4,4,1,1,213,65,65,13,53,85,82,39,23,9,28.82,0,0
2511,ter3,1,2,2,0,8,221,58,79,3,91,202,13,16,17,4,8.65,0,0
2512,ter3,1,0,4,1,8,221,43,53,3,107,159,64,19,15,7,22.51,1,17
2513,ter2,1,0,5,0,8,213,29,75,13,28,62,11,8,16,5,8.12,1,13
2515,ter4,1,2,6,1,6,104,31,35,28,48,87,18,19,20,4,11.31,0,0
2516,ter3,1,3,4,0,4,115,21,35,19,20,58,9,5,19,8,4.79,0,0
2517,ter2,1,3,4,1,9,138,49,49,8,62,87,18,20,16,3,9.66,1,13
2519,ter3,1,2,1,1,6,287,53,65,5,38,61,11,8,22,4,6.47,0,0
2521,ter5,1,3,4,0,8,320,61,98,3,13,54,31,37,21,7,12.66,0,0
2522,ter2,1,4,4,0,8,183,34,62,9,83,181,14,11,14,8,8.37,1,12
2523,ter5,1,2,4,0,6,453,114,126,0,38,90,8,12,14,12,6.72,1,15
2524,ter2,0,1,5,1,9,166,49,57,2,104,290,40,29,25,9,7.81,0,0
2525,ter2,1,3,2,1,9,137,32,41,21,84,137,59,29,14,8,13.35,0,0
2526,ter5,1,1,5,1,9,105,35,37,11,54,87,13,7,21,5,7.05,0,0
2527,ter1,1,0,6,0,9,220,59,59,3,25,71,71,42,19,15,23.8,1,17
2528,ter5,1,4,2,1,9,151,25,55,20,62,82,28,32,14,6,12.81,0,0
2530,ter1,1,0,5,0,9,207,64,76,4,39,49,18,23,16,11,18.45,1,16
2532,ter5,0,0,5,1,8,203,37,62,12,52,73,16,7,20,5,7.43,0,0
2533,ter1,1,2,2,0,0,283,71,122,2,34,56,20,19,16,4,9.9,0,0
2535,ter2,1,0,2,1,5,125,42,42,29,16,49,30,34,15,10,14.82,0,0
2536,ter3,1,0,4,0,9,119,23,30,27,18,32,5,7,24,8,4.99,1,13
2537,ter2,0,5,4,0,8,194,41,50,1,62,76,5,3,22,6,5.49,0,0
2538,ter2,1,5,6,0,9,100,21,26,35,50,68,13,11,16,3,10.08,0,0
2541,ter3,1,2,4,0,6,210,42,53,4,91,371,19,22,11,3,9.76,0,0
2542,ter2,1,0,4,0,8,137,28,51,13,120,372,8,3,17,4,5.08,1,12
2543,ter4,1,3,4,1,9,171,42,44,16,92,185,11,7,20,6,10,0,0
2544,ter4,1,3,4,1,8,249,46,61,3,64,61,11,7,13,3,6.53,1,14
2545,ter3,1,1,5,1,9,102,20,25,25,97,263,30,26,14,19,13.18,0,0
2547,ter1,1,3,5,1,8,103,34,46,18,19,51,22,29,18,8,22.75,0,0
2548,ter3,1,3,2,1,1,232,31,61,16,95,139,5,7,21,9,3.87,0,0
2549,ter5,1,2,6,1,8,149,32,42,28,74,107,18,21,18,3,11.87,0,0
2550,ter2,1,2,4,0,8,150,82,82,1,42,69,6,5,14,6,4.52,1,13
2551,ter2,1,0,2,0,8,141,23,48,27,26,43,11,6,17,9,8.11,0,0
2552,ter5,1,4,2,1,9,169,33,50,19,91,327,5,6,20,9,5.83,0,0
2553,ter1,1,0,4,1,4,249,90,90,0,82,127,7,3,20,7,4.95,1,13
2554,ter1,1,2,7,0,9,259,64,64,1,43,64,12,7,12,4,4.25,0,0
2555,ter5,1,2,4,0,8,155,25,47,16,54,71,23,20,33,3,12.35,0,0
2556,ter5,1,0,4,1,5,184,40,50,6,46,95,17,15,14,11,10.12,1,14
2557,ter2,1,0,5,1,8,101,31,31,31,26,51,22,15,13,8,17.63,1,18
2559,ter1,1,1,2,0,8,122,18,29,32,76,137,15,8,32,4,17.61,0,0
2560,ter2,1,4,4,1,9,215,65,68,1,42,86,10,6,21,6,5.5,1,11
2561,ter5,1,0,5,0,9,195,34,47,13,14,37,23,14,19,3,13.69,1,14
2562,ter1,0,0,4,1,8,210,31,55,15,72,105,24,13,18,7,16.58,1,14
2563,ter2,1,2,4,0,6,238,57,69,2,22,54,11,12,18,3,5.27,1,14
2564,ter2,1,2,5,1,9,390,77,96,1,33,74,9,8,15,6,7.07,1,13
2565,ter1,1,2,4,1,8,80,27,27,30,14,38,19,14,21,5,14.39,0,0
2566,ter1,1,2,2,1,3,186,38,42,12,90,155,11,8,20,3,5.82,0,0
2567,ter1,1,3,3,1,4,195,38,67,1,17,32,12,7,18,7,9.5,0,0
2568,ter2,1,2,5,1,7,220,33,56,10,82,89,6,5,16,3,6.51,1,12
2570,ter2,1,0,5,1,8,214,41,62,4,12,31,19,15,15,4,12.7,1,14
2571,ter5,1,5,4,1,9,247,60,60,11,18,40,32,19,17,7,34.99,0,0
2572,ter5,1,2,1,1,8,283,86,86,0,80,111,20,18,12,4,10.93,0,0
2573,ter1,1,0,1,1,6,263,41,87,3,64,99,34,22,23,9,14.53,0,0
2574,ter2,1,0,4,1,9,187,23,44,13,86,143,11,10,20,6,5.12,1,13
2577,ter2,1,3,4,0,8,175,70,70,4,94,238,46,21,17,4,28.89,1,15
2578,ter2,1,1,3,1,9,268,70,70,5,76,102,26,18,15,7,13.28,1,15
2579,ter1,1,0,4,1,8,201,22,48,9,61,76,24,21,17,5,14.61,1,14
2580,ter5,1,1,5,1,7,229,60,99,1,94,117,19,17,20,14,11.15,0,0
2581,ter5,1,0,4,1,9,243,42,60,11,71,140,10,11,21,3,7.19,1,13
2582,ter2,1,3,4,1,7,236,62,64,6,43,75,10,5,23,7,10.32,1,14
2584,ter3,1,2,4,1,9,183,49,54,10,102,106,15,8,23,6,8.12,1,14
2585,ter1,0,2,6,0,7,160,49,49,5,95,150,38,23,20,9,20.08,0,0
2586,ter2,1,1,4,1,8,244,69,69,4,90,142,11,10,18,16,8.87,1,14
